id,diet_type,b1_approach,b2_wag,b3_jump,b4_lick_lips,b5_salivate,b6_bark,b7_eat_fast,b8_sniff,b9_stay_bowl,b10_guard,health_opinion,vet_visits,medication,disease_allergy,disease_behaviour,disease_weight,disease_dental,disease_gi,disease_skin,species,age,sex_neuter,breed_size,activity,diet
587958-587949-60633463,Meat-based – conventional,5.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Giant (> 40.9 kg or > 90 lb),0 – 30 mins,Conventional
587958-587949-60775756,Vegan (consuming no animal products),5.0,3.0,3.0,2.0,1.0,1.0,5.0,4.0,3.0,4.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-60803934,Meat-based – conventional,5.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,Significant or frequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,13,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-60915780,Meat-based – conventional,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-60983085,Meat-based – conventional,5.0,5.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-61020275,Vegan (consuming no animal products),4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Vegan
587958-587949-61019829,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Vegan
587958-587949-61023024,Vegan (consuming no animal products),4.0,3.0,1.0,4.0,,1.0,4.0,1.0,,1.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,1.0,1.0,Dog,4,"Female, sexually intact",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Vegan
587958-587949-61029990,Vegan (consuming no animal products),3.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-61030822,Vegan (consuming no animal products),4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-61030489,Vegan (consuming no animal products),5.0,5.0,3.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-61031171,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,5.0,2.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,1.0,0.0,0.0,0.0,Dog,17,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-61031270,Vegan (consuming no animal products),4.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-61031889,Vegan (consuming no animal products),4.0,3.0,2.0,5.0,4.0,1.0,3.0,1.0,3.0,1.0,Healthy,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-61033753,Vegan (consuming no animal products),5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,Generally healthy with minor or infrequent problems,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,14,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),0 – 30 mins,Vegan
587958-587949-61037004,Vegan (consuming no animal products),3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,14,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-61037325,Vegan (consuming no animal products),4.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,10,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-61038301,Vegan (consuming no animal products),5.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,1.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-61039611,Vegan (consuming no animal products),5.0,5.0,3.0,4.0,2.0,2.0,5.0,1.0,5.0,4.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-61040082,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,2.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,5,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-61040237,Vegan (consuming no animal products),5.0,5.0,5.0,4.0,3.0,2.0,5.0,2.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),Unsure,Vegan
587958-587949-61040720,Vegan (consuming no animal products),4.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-61042135,Meat-based – conventional,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,Healthy,2,Yes,0.0,1.0,0.0,0.0,0.0,0.0,Dog,2,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-61042734,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Healthy,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Vegan
587958-587949-61043941,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,1.0,0.0,Dog,9,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Vegan
587958-587949-61044713,Vegan (consuming no animal products),4.0,4.0,2.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-61044747,Vegan (consuming no animal products),1.0,1.0,1.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-61070367,Meat-based – conventional,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-61086110,Vegan (consuming no animal products),4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-61091598,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,1.0,Generally healthy with minor or infrequent problems,3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,4,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-61092072,Vegan (consuming no animal products),5.0,5.0,2.0,5.0,4.0,4.0,5.0,2.0,3.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-61092719,Meat-based – conventional,4.0,3.0,2.0,5.0,5.0,1.0,4.0,3.0,4.0,,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,2,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-61097954,Vegan (consuming no animal products),5.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-61102389,Meat-based – conventional,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Toy (≤ 4.1 kg or ≤ 9 lb),30 – 60 mins,Conventional
587958-587949-61105642,Meat-based – conventional,5.0,5.0,5.0,5.0,2.0,4.0,5.0,2.0,4.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61117868,Vegan (consuming no animal products),5.0,5.0,3.0,3.0,2.0,2.0,5.0,4.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-61120321,Meat-based – conventional,5.0,5.0,1.0,2.0,4.0,1.0,4.0,5.0,5.0,,Healthy,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Conventional
587958-587949-61120592,Meat-based – conventional,4.0,5.0,1.0,1.0,2.0,1.0,3.0,5.0,3.0,,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,1.0,0.0,0.0,1.0,Dog,9,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61120769,Vegan (consuming no animal products),4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,1.0,0.0,1.0,Dog,12,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),0 – 30 mins,Vegan
587958-587949-61120818,Vegan (consuming no animal products),3.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,1.0,Healthy,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-61120721,Vegan (consuming no animal products),4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-61121590,Meat-based – conventional,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,2.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-61122135,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-61122354,Meat-based – raw,5.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,3.0,3.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-61123622,Meat-based – conventional,2.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-61125898,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,3.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-61130942,Meat-based – conventional,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,7,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Conventional
587958-587949-61148854,Vegan (consuming no animal products),5.0,5.0,2.0,5.0,5.0,1.0,4.0,2.0,4.0,1.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-61193720,Meat-based – conventional,5.0,3.0,2.0,,2.0,2.0,5.0,2.0,3.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61194749,Meat-based – conventional,4.0,1.0,1.0,1.0,,1.0,3.0,3.0,3.0,3.0,Healthy,1,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,7,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-61198095,Meat-based – conventional,5.0,5.0,5.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,5,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-61251362,Meat-based – conventional,4.0,5.0,2.0,2.0,4.0,5.0,3.0,2.0,4.0,4.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,6,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-61299234,Meat-based – conventional,4.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Giant (> 40.9 kg or > 90 lb),30 – 60 mins,Conventional
587958-587949-61302478,Vegan (consuming no animal products),3.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-61342671,Vegan (consuming no animal products),3.0,4.0,4.0,1.0,1.0,4.0,5.0,4.0,1.0,3.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-61385306,Meat-based – conventional,2.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-61386476,Meat-based – conventional,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,1.0,,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-61385955,Meat-based – conventional,5.0,5.0,5.0,5.0,4.0,2.0,5.0,1.0,4.0,4.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,1.0,0.0,1.0,Dog,9,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-61385712,Meat-based – conventional,5.0,5.0,5.0,5.0,2.0,2.0,5.0,1.0,4.0,2.0,Healthy,0,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-61387767,Meat-based – conventional,5.0,4.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-61390589,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-61390931,Meat-based – raw,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Raw
587958-587949-61390938,Meat-based – conventional,2.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,1.0,Dog,4,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-61396049,Meat-based – conventional,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,2.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,5,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-61395560,Meat-based – conventional,5.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,2.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-61405553,Meat-based – conventional,5.0,5.0,5.0,5.0,5.0,,5.0,,,,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,1.0,Dog,4,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-61409984,Meat-based – conventional,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,8,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61416836,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,Healthy,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,12,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),0 – 30 mins,Raw
587958-587949-61416862,Vegan (consuming no animal products),2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,Healthy,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-61423922,Meat-based – raw,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Giant (> 40.9 kg or > 90 lb),30 – 60 mins,Raw
587958-587949-61423997,Meat-based – raw,5.0,5.0,5.0,3.0,5.0,2.0,5.0,,5.0,,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,1.0,0.0,1.0,0.0,Dog,11,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Raw
587958-587949-61424096,Meat-based – conventional,3.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,4.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,Unsure,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),0 – 30 mins,Conventional
587958-587949-61432819,Meat-based – conventional,5.0,5.0,5.0,5.0,,5.0,2.0,4.0,4.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Conventional
587958-587949-61433749,Meat-based – raw,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,13,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),0 – 30 mins,Raw
587958-587949-61439320,Meat-based – conventional,3.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-61439577,Meat-based – raw,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-61439659,Meat-based – conventional,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61439589,Meat-based – conventional,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-61439793,Meat-based – raw,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-61439839,Meat-based – conventional,5.0,5.0,3.0,5.0,2.0,1.0,3.0,4.0,5.0,4.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-61439826,Meat-based – conventional,4.0,5.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,1.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Conventional
587958-587949-61439912,Meat-based – conventional,5.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61440018,Meat-based – conventional,5.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,1.0,1.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-61440293,Meat-based – conventional,3.0,3.0,2.0,4.0,2.0,1.0,2.0,5.0,3.0,,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61439872,Meat-based – raw,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-61440605,Meat-based – conventional,1.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-61440632,Meat-based – raw,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-61440603,Meat-based – raw,3.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,1,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Raw
587958-587949-61440631,Meat-based – conventional,5.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-61440643,Meat-based – conventional,4.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),> 3 hrs,Conventional
587958-587949-61440751,Meat-based – raw,5.0,5.0,5.0,5.0,4.0,2.0,5.0,2.0,5.0,2.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Raw
587958-587949-61440772,Meat-based – conventional,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,Healthy,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Conventional
